GID,First  Last,Date,Team,Opp,H/A,Team pts,Opp pts,Start,Minutes,GP,active,DKP,DK pos #,DK pos,DK Sal,DK Change,DoubleD,TripleD,Points,Rebounds,Assists,Steals,Blocks,Turnovers,Trey,FGM,FGA,FTM,FTA
4735,Langston Galloway,20180209,det,lac,H,95,108,0,16.98333333,1,1,6.25,12,PG/SG,3500,100,0,0,2,1,2,0,0,0,0,1,7,0,0
4735,Langston Galloway,20171220,det,dal,A,93,110,0,17.3,1,1,10,12,PG/SG,3900,100,0,0,2,4,2,0,0,0,0,0,4,2,2
4735,Langston Galloway,20180119,det,was,H,112,122,0,11.31666667,1,1,6.75,12,PG/SG,3500,200,0,0,4,1,1,0,0,0,0,2,5,0,0
4735,Langston Galloway,20171228,det,orl,A,89,102,0,15.66666667,1,1,4.5,12,PG/SG,3800,200,0,0,3,0,1,0,0,1,1,1,9,0,0
4735,Langston Galloway,20171217,det,orl,H,114,110,0,20.05,1,1,18.25,12,PG/SG,3800,300,0,0,11,1,0,3,0,0,0,3,9,5,6
4735,Langston Galloway,20171214,det,atl,A,105,91,0,21.61666667,1,1,31.25,12,PG/SG,3500,400,0,0,17,3,3,2,0,1,5,6,11,0,0
4735,Langston Galloway,20171020,det,was,A,111,115,0,12.21666667,1,1,9.5,12,PG/SG,3500,500,0,0,5,2,1,0,0,0,1,2,3,0,0
4735,Langston Galloway,20180226,det,tor,A,94,123,0,3.9,1,1,1.25,12,PG/SG,3200,1600,0,0,0,1,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20171018,det,cha,H,102,90,0,24.68333333,1,1,28,12,PG/SG,3000,0,0,0,16,4,0,3,0,1,3,6,11,1,1
4735,Langston Galloway,20180127,det,okc,H,108,121,1,13.03333333,1,1,9.75,12,PG/SG,0,0,0,0,5,1,2,0,0,0,1,1,3,2,3
4735,Langston Galloway,20180309,det,chi,H,99,83,0,0,0,1,0,12,PG/SG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180307,det,tor,H,119,121,0,0,0,1,0,12,PG/SG,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20171206,det,mil,A,100,104,0,0,0,1,0,12,PG/SG,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180223,det,bos,H,98,110,0,0,0,1,0,12,PG/SG,3200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180113,det,chi,A,105,107,0,0,0,1,0,12,PG/SG,3300,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180214,det,atl,H,104,98,0,0,0,1,0,12,PG/SG,3400,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180211,det,atl,A,115,118,0,0,0,1,0,12,PG/SG,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180128,det,cle,A,104,121,0,0,0,1,0,12,PG/SG,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20171021,det,nyk,A,111,107,0,0,0,1,0,12,PG/SG,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180103,det,mia,A,104,111,0,0,0,1,0,12,PG/SG,3600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180108,det,nor,A,109,112,0,0,0,1,0,12,PG/SG,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180106,det,hou,H,108,101,0,0,0,1,0,12,PG/SG,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20171222,det,nyk,H,104,101,0,0,0,1,0,12,PG/SG,3700,-200,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,Langston Galloway,20180115,det,cha,H,107,118,0,0,0,1,0,12,PG/SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,Louis Williams,20180214,lac,bos,A,129,119,0,31.6,1,1,33.5,12,PG/SG,6800,-800,0,0,19,2,6,0,1,0,2,6,18,5,6
3816,Louis Williams,20171203,lac,min,A,106,112,0,35.05,1,1,45.25,12,PG/SG,7000,-800,1,0,23,5,10,0,0,4,3,8,14,4,4
3816,Louis Williams,20180209,lac,det,A,108,95,0,30.75,1,1,44,12,PG/SG,7600,-700,0,0,26,4,6,2,0,4,4,7,12,8,9
3816,Louis Williams,20171125,lac,sac,A,97,95,1,36.16666667,1,1,42.75,12,PG/SG,6600,-500,0,0,18,3,8,4,1,6,4,6,14,2,2
3816,Louis Williams,20171028,lac,det,H,87,95,0,21.63333333,1,1,16.5,12,PG/SG,4900,-400,0,0,10,2,3,0,0,2,1,3,9,3,3
3816,Louis Williams,20171024,lac,uta,H,102,84,0,18.88333333,1,1,19.5,12,PG/SG,4900,-400,0,0,9,2,4,1,0,1,1,3,10,2,2
3816,Louis Williams,20171222,lac,hou,A,128,118,0,38.65,1,1,54,12,PG/SG,7200,-400,0,0,32,2,7,3,0,1,7,10,21,5,6
3816,Louis Williams,20180304,lac,bkn,H,123,120,0,33.03333333,1,1,36.5,12,PG/SG,7700,-400,0,0,21,2,4,3,1,3,1,8,22,4,5
3816,Louis Williams,20180124,lac,bos,H,102,113,0,33,1,1,34.25,12,PG/SG,8100,-400,0,0,20,1,7,1,1,4,1,6,18,7,9
3816,Louis Williams,20180104,lac,okc,H,117,127,0,31.91666667,1,1,46.25,12,PG/SG,7200,-300,1,0,26,3,10,0,0,4,4,8,22,6,7
3816,Louis Williams,20180227,lac,den,A,122,120,0,36.03333333,1,1,45.75,12,PG/SG,7200,-300,0,0,25,5,6,2,1,2,1,10,18,4,5
3816,Louis Williams,20171231,lac,cha,H,106,98,0,37.05,1,1,59,12,PG/SG,7300,-300,0,0,40,2,8,1,0,1,6,12,21,10,11
3816,Louis Williams,20180212,lac,bkn,A,114,101,0,29.93333333,1,1,34,12,PG/SG,7600,-300,0,0,20,2,4,2,1,1,0,8,16,4,5
3816,Louis Williams,20180120,lac,uta,A,113,125,1,40.01666667,1,1,65,12,PG/SG,8400,-300,1,0,31,2,7,10,0,3,2,9,21,11,11
3816,Louis Williams,20171223,lac,mem,A,112,115,0,34.55,1,1,44.5,12,PG/SG,7000,-200,0,0,36,2,2,0,1,3,5,10,23,11,12
3816,Louis Williams,20180117,lac,den,H,109,104,1,35.98333333,1,1,30.5,12,PG/SG,8700,-200,0,0,17,4,5,1,0,4,2,6,18,3,4
3816,Louis Williams,20171107,lac,sas,A,107,120,0,26.95,1,1,27.25,12,PG/SG,5000,-100,0,0,17,1,3,1,1,2,3,7,14,0,0
3816,Louis Williams,20171101,lac,dal,H,119,98,0,18.01666667,1,1,28.5,12,PG/SG,5000,-100,0,0,17,4,4,0,0,1,2,5,8,5,5
3816,Louis Williams,20171127,lac,lal,H,120,115,1,37.93333333,1,1,53.5,12,PG/SG,6500,-100,0,0,42,4,3,1,0,4,4,12,21,14,14
3816,Louis Williams,20171215,lac,was,A,91,100,1,32.86666667,1,1,36.75,12,PG/SG,7600,-100,0,0,23,5,4,1,0,4,3,5,14,10,10
3816,Louis Williams,20180126,lac,mem,A,109,100,0,34.03333333,1,1,70,12,PG/SG,8000,-100,1,0,40,2,10,4,1,2,4,12,19,12,14
3816,Louis Williams,20180130,lac,por,H,96,104,0,38.96666667,1,1,31.75,12,PG/SG,8200,-100,0,0,20,1,5,1,1,4,2,5,26,8,9
3816,Louis Williams,20180115,lac,hou,H,113,102,1,39.55,1,1,51.75,12,PG/SG,8900,-100,0,0,31,3,9,0,1,1,4,12,19,3,4
3816,Louis Williams,20171229,lac,lal,A,121,106,0,30.53333333,1,1,32.75,12,PG/SG,7600,0,0,0,23,3,4,0,0,2,2,4,14,13,15
3816,Louis Williams,20171211,lac,tor,H,96,91,0,35.75,1,1,33.25,12,PG/SG,7600,0,0,0,17,5,5,1,0,2,3,6,18,2,2
3816,Louis Williams,20180306,lac,nor,H,116,121,0,34.46666667,1,1,47.25,12,PG/SG,7700,0,1,0,27,3,11,0,0,5,2,9,20,7,13
3816,Louis Williams,20171105,lac,mia,H,101,104,0,29.68333333,1,1,27,12,PG/SG,5100,100,0,0,22,2,2,0,0,3,2,8,18,4,4
3816,Louis Williams,20171111,lac,nor,A,103,111,0,36.2,1,1,23,12,PG/SG,5300,100,0,0,14,2,2,2,0,2,1,5,16,3,3
3816,Louis Williams,20180222,lac,gsw,A,127,134,0,33.73333333,1,1,43.25,12,PG/SG,6900,100,1,0,21,1,12,1,0,3,2,7,17,5,5
3816,Louis Williams,20171122,lac,atl,A,116,103,1,37.23333333,1,1,33.75,12,PG/SG,7100,100,0,0,20,1,8,1,0,6,3,7,15,3,3
3816,Louis Williams,20171206,lac,min,H,107,113,0,36.56666667,1,1,42.25,12,PG/SG,7100,100,0,0,23,3,8,1,0,1,4,9,20,1,2
3816,Louis Williams,20171216,lac,mia,A,85,90,1,36.26666667,1,1,21.75,12,PG/SG,7700,100,0,0,13,1,7,0,0,7,1,4,16,4,4
3816,Louis Williams,20171213,lac,orl,A,106,95,0,32.5,1,1,48.75,12,PG/SG,7700,100,0,0,31,3,8,1,0,3,3,11,22,6,8
3816,Louis Williams,20180205,lac,dal,H,104,101,0,33.5,1,1,32.5,12,PG/SG,8300,100,0,0,15,4,8,1,0,4,1,5,15,4,4
3816,Louis Williams,20180122,lac,min,H,118,126,0,35.63333333,1,1,33.75,12,PG/SG,8500,100,0,0,20,3,7,0,0,4,3,8,15,1,2
3816,Louis Williams,20171030,lac,gsw,H,113,141,0,25.65,1,1,21.75,12,PG/SG,5100,200,0,0,17,1,3,0,0,3,1,3,8,10,11
3816,Louis Williams,20171110,lac,okc,A,111,120,0,39.1,1,1,49.75,12,PG/SG,5200,200,0,0,35,7,3,0,0,3,6,13,22,3,3
3816,Louis Williams,20171118,lac,cha,A,87,102,0,29.33333333,1,1,32.5,12,PG/SG,6800,200,0,0,25,2,4,0,0,4,2,10,17,3,6
3816,Louis Williams,20171120,lac,nyk,A,85,107,0,26.1,1,1,16,12,PG/SG,7000,200,0,0,8,2,2,1,1,5,2,2,8,2,2
3816,Louis Williams,20180102,lac,mem,H,113,105,0,35.61666667,1,1,43,12,PG/SG,7500,200,0,0,33,2,6,0,0,5,2,8,15,15,15
3816,Louis Williams,20171220,lac,pho,H,108,95,0,28.08333333,1,1,21.75,12,PG/SG,7600,200,0,0,18,1,2,0,0,2,1,6,18,5,6
3816,Louis Williams,20180110,lac,gsw,A,125,106,1,35.13333333,1,1,65,12,PG/SG,8100,200,0,0,50,2,7,0,0,4,8,16,27,10,10
3816,Louis Williams,20180302,lac,nyk,H,128,105,0,29.11666667,1,1,36.75,12,PG/SG,8100,200,0,0,21,3,8,0,0,0,0,6,16,9,10
3816,Louis Williams,20180111,lac,sac,A,121,115,1,34.65,1,1,46,12,PG/SG,8300,200,0,0,30,0,6,2,1,3,5,10,24,5,5
3816,Louis Williams,20171021,lac,pho,H,130,88,0,24.21666667,1,1,31.25,12,PG/SG,5300,300,0,0,18,3,6,0,0,1,2,7,13,2,3
3816,Louis Williams,20171113,lac,phi,H,105,109,0,37.55,1,1,60.25,12,PG/SG,5600,300,0,0,31,7,6,5,0,2,5,9,19,8,10
3816,Louis Williams,20180108,lac,atl,H,108,107,1,40.78333333,1,1,42.75,12,PG/SG,7900,300,0,0,34,3,4,0,0,6,4,12,29,6,6
3816,Louis Williams,20180210,lac,phi,A,98,112,0,31.95,1,1,35.5,12,PG/SG,7900,300,0,0,23,4,6,0,0,7,4,9,21,1,2
3816,Louis Williams,20180128,lac,nor,A,112,103,0,35.43333333,1,1,39.5,12,PG/SG,8300,300,0,0,22,4,6,2,0,3,2,9,22,2,3
3816,Louis Williams,20180310,lac,orl,H,113,105,1,34.5,1,1,30,12,PG/SG,8500,300,0,0,25,2,0,1,0,2,3,10,22,2,3
3816,Louis Williams,20171026,lac,por,A,104,103,0,18.51666667,1,1,15.5,12,PG/SG,5300,400,0,0,13,0,1,0,0,0,2,5,9,1,2
3816,Louis Williams,20180106,lac,gsw,H,105,121,0,24.23333333,1,1,32.5,12,PG/SG,7600,400,0,0,23,2,3,1,1,5,2,7,14,7,7
3816,Louis Williams,20171209,lac,was,H,113,112,0,37.03333333,1,1,51,12,PG/SG,7600,500,0,0,35,2,8,0,0,1,4,11,20,9,10
3816,Louis Williams,20171202,lac,dal,A,82,108,1,32.95,1,1,27,12,PG/SG,7800,500,0,0,18,0,6,0,0,1,1,4,16,9,10
3816,Louis Williams,20180309,lac,cle,H,116,102,1,41.11666667,1,1,30.5,12,PG/SG,8200,500,0,0,15,4,7,0,0,3,3,6,17,0,2
3816,Louis Williams,20180223,lac,pho,A,128,117,0,32.86666667,1,1,45.25,12,PG/SG,7500,600,0,0,35,3,4,1,0,6,3,12,20,8,9
3816,Louis Williams,20171226,lac,sac,H,122,95,0,26.66666667,1,1,31.25,12,PG/SG,7600,600,0,0,21,3,2,0,1,1,4,7,11,3,4
3816,Louis Williams,20180228,lac,hou,H,92,105,0,35.01666667,1,1,20.75,12,PG/SG,7900,700,0,0,13,1,3,1,0,1,1,4,11,4,6
3816,Louis Williams,20180113,lac,sac,H,126,105,1,35.38333333,1,1,39.25,12,PG/SG,9000,700,0,0,26,1,2,4,0,2,4,7,17,8,9
3816,Louis Williams,20171130,lac,uta,H,107,126,1,36.93333333,1,1,34.5,12,PG/SG,7300,800,0,0,20,2,5,1,1,2,3,6,14,5,6
3816,Louis Williams,20171117,lac,cle,A,113,118,0,37.15,1,1,26,12,PG/SG,6600,1000,0,0,13,2,7,1,0,4,0,5,16,3,3
3816,Louis Williams,20171019,lac,lal,A,108,92,0,24.68333333,1,1,28.25,12,PG/SG,5000,0,0,0,12,3,6,2,0,2,1,5,12,1,1
3816,Louis Williams,20171104,lac,mem,H,104,113,0,23.38333333,1,1,18.75,12,PG/SG,0,0,0,0,13,3,1,1,0,4,1,4,12,4,4
3816,Louis Williams,20180203,lac,chi,H,113,103,0,33.25,1,1,30.25,12,PG/SG,0,0,0,0,21,1,6,0,0,2,0,5,16,11,11
3816,Louis Williams,20171218,lac,sas,A,91,109,0,0,0,1,0,12,PG/SG,7400,-300,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20171113,mil,mem,H,110,103,0,19.46666667,1,1,13.25,12,PG/SG,5400,-400,0,0,10,1,1,0,0,1,2,4,11,0,0
5013,Malcolm Brogdon,20171120,mil,was,H,88,99,0,17.7,1,1,4.25,12,PG/SG,5000,-300,0,0,0,1,2,0,0,0,0,0,4,0,0
5013,Malcolm Brogdon,20180114,mil,mia,A,79,97,1,34.1,1,1,24.75,12,PG/SG,5200,-300,0,0,15,5,1,1,0,1,1,7,12,0,0
5013,Malcolm Brogdon,20171223,mil,cha,A,106,111,0,32.61666667,1,1,17,12,PG/SG,4500,-200,0,0,10,0,4,1,0,2,0,5,12,0,0
5013,Malcolm Brogdon,20180120,mil,phi,A,94,116,0,0,1,0,0,12,PG/SG,5000,-200,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20171103,mil,det,A,96,105,1,34.5,1,1,40,12,PG/SG,5200,-200,1,0,21,2,10,0,0,3,3,8,13,2,2
5013,Malcolm Brogdon,20180117,mil,mia,H,101,106,1,28.91666667,1,1,14.75,12,PG/SG,5200,-200,0,0,8,3,1,1,0,1,0,2,7,4,4
5013,Malcolm Brogdon,20171101,mil,cha,A,121,126,1,37.46666667,1,1,27.75,12,PG/SG,5400,-200,0,0,20,1,4,0,0,1,2,9,16,0,1
5013,Malcolm Brogdon,20171110,mil,sas,A,94,87,0,33.65,1,1,22.75,12,PG/SG,5500,-200,0,0,9,7,1,2,0,2,1,4,8,0,0
5013,Malcolm Brogdon,20171216,mil,hou,A,111,115,0,36.45,1,1,34.5,12,PG/SG,4500,-100,0,0,20,4,2,1,2,2,3,7,12,3,3
5013,Malcolm Brogdon,20171215,mil,chi,H,109,115,0,32.26666667,1,1,12.25,12,PG/SG,4600,-100,0,0,6,3,2,0,0,1,0,3,12,0,0
5013,Malcolm Brogdon,20171209,mil,uta,H,117,100,0,26.58333333,1,1,25,12,PG/SG,4700,-100,0,0,16,2,2,2,0,1,0,6,13,4,5
5013,Malcolm Brogdon,20180105,mil,tor,H,110,129,0,29.71666667,1,1,27,12,PG/SG,4700,-100,0,0,19,2,3,0,0,1,3,7,13,2,3
5013,Malcolm Brogdon,20171206,mil,det,H,104,100,0,25.56666667,1,1,24.25,12,PG/SG,4700,-100,0,0,10,5,4,1,0,0,0,5,10,0,0
5013,Malcolm Brogdon,20171222,mil,cha,H,109,104,0,30.58333333,1,1,32,12,PG/SG,4700,-100,0,0,14,6,4,1,1,1,2,5,11,2,2
5013,Malcolm Brogdon,20171204,mil,bos,A,100,111,0,31.96666667,1,1,17.5,12,PG/SG,4800,-100,0,0,10,2,3,0,0,1,2,4,13,0,0
5013,Malcolm Brogdon,20180103,mil,ind,H,122,101,0,31.66666667,1,1,26,12,PG/SG,4800,-100,0,0,17,2,5,0,0,2,0,5,9,7,7
5013,Malcolm Brogdon,20171202,mil,sac,H,109,104,0,25.26666667,1,1,21.75,12,PG/SG,4900,-100,0,0,13,1,5,0,0,0,0,5,12,3,3
5013,Malcolm Brogdon,20171122,mil,pho,A,113,107,1,41.25,1,1,26.25,12,PG/SG,4900,-100,0,0,14,3,3,2,0,1,1,6,14,1,1
5013,Malcolm Brogdon,20171020,mil,cle,H,97,116,1,33.61666667,1,1,25,12,PG/SG,5000,-100,0,0,16,2,1,2,0,2,4,6,12,0,0
5013,Malcolm Brogdon,20171128,mil,sac,A,112,87,0,19.8,1,1,25.5,12,PG/SG,5000,-100,0,0,9,6,5,1,0,1,0,4,7,1,2
5013,Malcolm Brogdon,20171115,mil,det,H,99,95,0,26.4,1,1,27,12,PG/SG,5300,-100,0,0,12,6,3,1,1,4,2,4,9,2,2
5013,Malcolm Brogdon,20171213,mil,nor,A,108,115,0,27.8,1,1,19.75,12,PG/SG,4700,0,0,0,11,3,2,1,0,1,1,5,12,0,0
5013,Malcolm Brogdon,20180106,mil,was,A,110,103,1,31.73333333,1,1,24.25,12,PG/SG,4700,0,0,0,10,9,0,2,0,2,0,5,14,0,0
5013,Malcolm Brogdon,20171228,mil,min,H,102,96,0,25.7,1,1,25.25,12,PG/SG,4800,0,0,0,13,5,3,1,0,2,1,5,9,2,2
5013,Malcolm Brogdon,20180101,mil,tor,A,127,131,0,39.21666667,1,1,26.5,12,PG/SG,4900,0,0,0,15,6,2,1,0,3,1,7,13,0,0
5013,Malcolm Brogdon,20171130,mil,por,A,103,91,0,22.06666667,1,1,16.75,12,PG/SG,5000,0,0,0,10,1,4,0,0,1,0,5,10,0,0
5013,Malcolm Brogdon,20171021,mil,por,H,113,110,1,30.98333333,1,1,30.25,12,PG/SG,5000,0,0,0,13,1,6,4,0,2,0,5,14,3,4
5013,Malcolm Brogdon,20180122,mil,pho,H,109,105,1,34.7,1,1,47,12,PG/SG,5000,0,0,0,32,4,2,3,1,5,3,11,14,7,8
5013,Malcolm Brogdon,20180129,mil,phi,H,107,95,1,21.76666667,1,1,16,12,PG/SG,5100,0,0,0,4,4,4,0,1,2,0,1,4,2,2
5013,Malcolm Brogdon,20171118,mil,dal,A,79,111,0,32.41666667,1,1,8.25,12,PG/SG,5300,0,0,0,4,1,1,1,0,1,0,2,9,0,0
5013,Malcolm Brogdon,20171031,mil,okc,H,91,110,1,20.5,1,1,13.25,12,PG/SG,5600,0,0,0,4,1,4,1,0,0,0,1,4,2,2
5013,Malcolm Brogdon,20171208,mil,dal,H,109,102,0,40.7,1,1,28.75,12,PG/SG,4800,100,0,0,14,3,6,1,0,1,1,6,10,1,1
5013,Malcolm Brogdon,20180108,mil,ind,A,96,109,1,37.58333333,1,1,24.25,12,PG/SG,4800,100,0,0,12,5,4,0,0,0,0,6,11,0,1
5013,Malcolm Brogdon,20171229,mil,okc,A,97,95,0,21.01666667,1,1,19.5,12,PG/SG,4900,100,0,0,7,2,3,3,0,1,0,3,6,1,1
5013,Malcolm Brogdon,20171026,mil,bos,H,89,96,1,35.71666667,1,1,32,12,PG/SG,5200,100,0,0,15,6,5,0,1,2,2,6,12,1,3
5013,Malcolm Brogdon,20180110,mil,orl,H,110,103,1,36.55,1,1,40.25,12,PG/SG,5000,200,0,0,14,9,7,0,2,0,1,6,10,1,2
5013,Malcolm Brogdon,20171125,mil,uta,A,108,121,0,26.78333333,1,1,30,12,PG/SG,5100,200,0,0,19,4,2,0,1,2,4,7,9,1,1
5013,Malcolm Brogdon,20180201,mil,min,A,89,108,1,9.55,1,1,4,12,PG/SG,5300,200,0,0,4,0,0,0,0,0,0,2,3,0,0
5013,Malcolm Brogdon,20180115,mil,was,A,104,95,1,37.3,1,1,26.25,12,PG/SG,5400,200,0,0,16,3,4,0,0,1,2,5,11,4,4
5013,Malcolm Brogdon,20171219,mil,cle,H,119,116,0,30,1,1,24.75,12,PG/SG,4800,300,0,0,16,3,1,1,0,1,4,5,10,2,2
5013,Malcolm Brogdon,20171226,mil,chi,H,106,115,0,29.93333333,1,1,32,12,PG/SG,4800,300,0,0,18,6,2,0,2,1,0,7,11,4,4
5013,Malcolm Brogdon,20171111,mil,lal,H,98,90,0,33.03333333,1,1,30.25,12,PG/SG,5800,300,0,0,16,3,3,3,0,2,2,5,11,4,4
5013,Malcolm Brogdon,20171029,mil,atl,A,117,106,1,30.5,1,1,27.25,12,PG/SG,5600,400,0,0,16,1,4,2,0,2,2,5,11,4,4
5013,Malcolm Brogdon,20180112,mil,gsw,H,94,108,1,39.93333333,1,1,28,12,PG/SG,5500,500,0,0,17,2,4,1,0,1,2,7,14,1,1
5013,Malcolm Brogdon,20171107,mil,cle,A,119,124,1,37.36666667,1,1,40.25,12,PG/SG,5700,500,0,0,22,5,6,0,1,2,4,9,17,0,0
5013,Malcolm Brogdon,20171018,mil,bos,A,108,100,1,41.43333333,1,1,26.75,12,PG/SG,5100,0,0,0,19,1,4,0,0,2,3,6,10,4,4
5013,Malcolm Brogdon,20180228,mil,det,A,87,110,0,0,0,0,0,12,PG/SG,4500,-300,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180312,mil,mem,A,121,103,0,0,0,0,0,12,PG/SG,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180309,mil,nyk,H,120,112,0,0,0,0,0,12,PG/SG,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180307,mil,hou,H,99,110,0,0,0,0,0,12,PG/SG,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180305,mil,ind,A,89,92,0,0,0,0,0,12,PG/SG,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180304,mil,phi,H,118,110,0,0,0,0,0,12,PG/SG,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180302,mil,ind,H,96,103,0,0,0,0,0,12,PG/SG,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180215,mil,den,H,123,134,0,0,0,0,0,12,PG/SG,4800,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180227,mil,was,H,104,107,0,0,0,0,0,12,PG/SG,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180225,mil,nor,H,121,123,0,0,0,0,0,12,PG/SG,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180223,mil,tor,A,122,119,0,0,0,0,0,12,PG/SG,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180210,mil,orl,A,111,104,0,0,0,0,0,12,PG/SG,4900,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180213,mil,atl,H,97,92,0,0,0,0,0,12,PG/SG,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180204,mil,bkn,A,109,94,0,0,0,0,0,12,PG/SG,5000,-500,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180209,mil,mia,A,85,91,0,0,0,0,0,12,PG/SG,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180206,mil,nyk,A,103,89,0,0,0,0,0,12,PG/SG,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180128,mil,chi,A,110,96,0,0,0,0,0,12,PG/SG,5100,-400,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20171023,mil,cha,H,103,94,0,0,0,0,0,12,PG/SG,5100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180202,mil,nyk,H,92,90,0,0,0,0,0,12,PG/SG,5500,200,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Malcolm Brogdon,20180126,mil,bkn,H,116,91,0,0,0,0,0,12,PG/SG,5500,500,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,Malcolm Delaney,20171029,atl,mil,H,106,117,0,7.15,1,1,3.75,12,PG/SG,4000,-600,0,0,0,1,2,0,0,1,0,0,2,0,0
4967,Malcolm Delaney,20180302,atl,gsw,H,109,114,0,14.96666667,1,1,15.75,12,PG/SG,3700,-500,0,0,6,1,4,1,0,0,1,1,2,3,3
4967,Malcolm Delaney,20180208,atl,orl,A,98,100,0,19.83333333,1,1,16.75,12,PG/SG,3400,-200,0,0,11,3,1,0,0,1,2,4,6,1,2
4967,Malcolm Delaney,20171212,atl,cle,A,114,123,0,5.283333333,1,1,3.5,12,PG/SG,3400,-200,0,0,2,0,1,0,0,0,0,1,2,0,0
4967,Malcolm Delaney,20180120,atl,chi,H,97,113,0,16.06666667,1,1,14.25,12,PG/SG,3500,-200,0,0,5,3,4,0,0,1,0,2,5,1,2
4967,Malcolm Delaney,20171115,atl,sac,H,126,80,0,23.3,1,1,18,12,PG/SG,3500,-200,0,0,10,4,1,1,0,3,2,4,7,0,0
4967,Malcolm Delaney,20171101,atl,phi,A,109,119,0,9.2,1,1,14.75,12,PG/SG,3800,-200,0,0,8,1,1,2,0,1,1,3,3,1,1
4967,Malcolm Delaney,20180209,atl,cle,H,107,123,0,21.85,1,1,20.25,12,PG/SG,3300,-100,0,0,8,3,3,1,1,2,2,3,6,0,0
4967,Malcolm Delaney,20171214,atl,det,H,91,105,0,16.25,1,1,13.75,12,PG/SG,3300,-100,0,0,6,3,3,0,0,1,0,2,5,2,3
4967,Malcolm Delaney,20180122,atl,uta,H,104,90,0,23.51666667,1,1,23.75,12,PG/SG,3400,-100,0,0,7,1,8,1,1,3,2,2,5,1,1
4967,Malcolm Delaney,20171222,atl,okc,A,117,120,0,26.63333333,1,1,35,12,PG/SG,3400,-100,0,0,20,2,6,1,0,1,4,7,10,2,2
4967,Malcolm Delaney,20180214,atl,det,A,98,104,1,27.38333333,1,1,26.5,12,PG/SG,3500,-100,0,0,11,0,7,3,0,3,1,3,9,4,5
4967,Malcolm Delaney,20180105,atl,por,A,89,110,0,18.11666667,1,1,12,12,PG/SG,3600,-100,0,0,8,0,2,0,0,0,2,2,5,2,2
4967,Malcolm Delaney,20171230,atl,por,H,104,89,0,16.75,1,1,11.75,12,PG/SG,3700,-100,0,0,5,1,2,1,0,0,1,2,7,0,0
4967,Malcolm Delaney,20180117,atl,nor,H,94,93,0,16.41666667,1,1,11.5,12,PG/SG,3700,-100,0,0,7,2,2,0,0,3,1,2,5,2,4
